user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
TheGunnersWay,192598372,1,1009555062362984449,35,35.0,They Arsenal fans became too spoilt like greedy children i wish them the best but instant success will always be hard. They will learn the harsh reality of football and the management that comes with it. [Wenger Bein Sports] pic.twitter.com/HucYqoFXTV
_BlakeEddins,195615709,1,1012111451794833410,35,35.0,Yes we have one of the craziest fan bases in all of college sports. Yes there are a few reasons for that. But there is no denying how much we love our Hogs. Amazing to see the sea of Razorback red from all 4 corners of Arkansas & beyond in Omaha! Bring it home fellas! #WPS
UofLFB_Strength,1004382494941118466,1,1007752361274638336,35,35.0,CJ Avery is always a CONSISTENT hard worker and is a young man with a BRIGHT future! A no doubt pick as one of the #LiftersOfTheWeek #RingTheBell #Consistency @Averyy_Sports pic.twitter.com/T8LOv15OIF
PHLSixersNation,471279913,2,1003776607612559361,69,34.5,So Josh Harris and co haven’t even interviewed Colangelo or his wife... it doesn’t matter how much talent we have we have a front office and ownership who are completely inept of running a team. We deserve so much better and I’m sick of being the laughing stock of the sport
MommyBlogExpert,36568789,1,1008496061327921152,34,34.0,Jaybird Run True Wireless Sport Earbuds Performance Headphones Designed by Runners Perfect for Everyday Runners this Summer Review @jaybirdsport @BestBuy #ad http://bit.ly/2tfcRD6 pic.twitter.com/YVgflH66oR
ksam44,860086123024068614,1,1007025836212404224,34,34.0,My dad was interviewed for GQ article “How Title IX Gave Rise to the Dad Fan.” Love it. Appreciate him and all the dads out there supporting their daughters in sports! #WorldsBestDadhttps://www.gq.com/story/rise-of-the-dad-fan …
Paisley2021,2683397089,1,1004467938655637511,34,34.0,And the winner for the #CIPREXCEL award for best Arts Culture and Sport Award goes to....Paisley2021! Thanks to #CIPREXCEL and everyone in Paisley and Renfrewshire pic.twitter.com/NScBsWMn27
bvparrot,17996152,1,1011714486917476352,34,34.0,It only makes sense to reference Obama when Mr Rhodes whines about the lack of civility. It’s who worked for sport. It also makes sense to point out all this incivility predated Trump
NoahHenson98,2753064208,1,1009583239000977409,34,34.0,Alrighty boys & girls... I’m going for a Hail Marry.... my dream is to be at a job where I can talk about sports 24/7 I’m going to start my own Sports News Company... please please please give me a follow retweet & help make my dream come true I Love You all  Thank You-Noah pic.twitter.com/Dob5227tXz
CPJAfrica,128308837,1,1003770604380712967,34,34.0,Separately unidentified men on May 30 attempted to break into the home of @SaddickAdams the sports department head for the privately owned Atinka Media Group. There is a gate and thats what they tried to break through...before the police arrived Adams told @pressfreedom.
coreyssportsbar,2747232071,1,1008828330353856515,34,34.0,What can we say #Corey’s sports bar is just insane! #England #comeoneengland #itscominghome #englandreactions #england #goalreaction #englandvstunisia #ENGvTUN #coreyssportsbarpic.twitter.com/r1TukMJVIE
profcarroll,15384720,1,1010983395025932288,34,34.0,Putin hosting FIFA world cup is such a triumph for authoritarianism laundering criminality aggression and corruption through professional sports. The Sputnik animation in the broadcast graphics is quite a troll on all of us.
RoadrunnersAHL,712484061571231744,1,1012100202461708288,34,34.0,Our efforts to expand the sport in Tucson are only getting started Construction for our new DEK hockey rink made possible through partnerships with @tucsonunified @BGCT and EMPowerplay is officially underway! #GrowTheGameAZDetails  http://bit.ly/2KpuCKF pic.twitter.com/Zr5i1mGUl3
big_chad57,722845600543346688,1,1004832060119420928,34,34.0,2018 Central District All Star GameWhen? June 16thTime? 7 PMWhere? Obetz Fortress Sports ComplexDM Me For Early Discounted Tickets pic.twitter.com/jPGyAtcl4r
JessicaMorrey,20104444,1,1003783114651561984,33,33.0,The #Clifton Cubs are headed to the state tournament for the first time in school history! They hope to be the first Clifton team in any sport to win a state title!Keep it tuned to @KCENNews for all your Cub coverage all thoughout the week! @baby_cub_23 @HutchKettlerpic.twitter.com/n39Uqm7CNw
ScottBaileyAAP,45315977,1,1003762617024778242,33,33.0,NSW are making their whole team available to media today just a day before the game. Thats almost unheard of in any elite sport in Australia let alone #Origin. Freddie just gets it but and his relaxed approach is contagious.
aawkwardamber,413635599,1,1012811783361454080,33,33.0,Hello I’m Amber Yarter a sports photographer from Upstate New York. I’ve been a photographer for 4 years and plan to pursue my passion as a career. Please show some support by retweeting liking and following my work pic.twitter.com/kMDCjbitlm
AudienceSports,3427698194,2,1009581440328056832,65,32.5,If there wasnt homophobia in sports everyone who was gay would be out. @mPinoe and other elite LGBTQ athletes share their stories in #AloneInTheGame on Thurs 6/28 at 8PM. Watch the documentary on #AUDIENCEsports @DIRECTV Ch. 239 & @DIRECTVNow#LiveProud #PlayProudpic.twitter.com/oiK6Lgqjdj
IndyCar,21302878,1,1005596663585673222,32,32.0,NEXT: Americas Original Nighttime IndyCar Race. @TXMotorSpeedway 8PM ET NBCSN http://IndyCar.com  NBC Sports App >> http://bit.ly/2LBw7lF #INDYCAR // #DXC600pic.twitter.com/mG8AbBuMmY
EJDionne,453319164,1,1005958333751267328,32,32.0,What LeBron and Steph could teach Donald. My column: Sports and particularly the #NBA have been my shelter from the storm for the last 500 days or so. #Trump cant help interfering with our athletes. He might try to learn something from them.https://www.washingtonpost.com/opinions/what-lebron-and-steph-could-teach-donald/2018/06/10/aae145f4-6b48-11e8-9e38-24e693b38637_story.html …
jmsadat,90847015,1,1004476364144238594,32,32.0,I have admired @OtiAdjei for a very long time. He’s one of my favorite sports journalists. Today my respect for him went a notch higher. Impeccable twitter commentary on #Number12. Solid and comprehensive.Thank you @OtiAdjei.
CLAY5ROSS,2616937945,1,1009946930149933056,32,32.0,Arizona is a powerhouse for sports. 2 Arizona high school players in the first round for the MLB draft. Now 1st and 2nd overall picks are Arizona high schoolers go in the NBA draft!
J_rawww_,262753656,1,1003774504756285441,32,32.0,2 Major Sports teams Hosting Super Bowls/ Final 4’sfestivals Mardi Gras natural resourcesThe Mississippi River as a major world port There’s no excuse for this https://twitter.com/wwltv/status/1003694165732061184 …
UniKLOfficial,1599686497,1,1011018094519578624,32,32.0,LET THE GAMES BEGIN. Today marks the start of the 14th UniKL Students Sports Carnival (@uniklussc2018 ) at @Twt_UniKLMIAT  Sepang campus.Don’t forget to share your awesome photos daily via #UniKLUSSC2018 as we might feature it as Photo of the Day.#WeAreUniKLpic.twitter.com/d6WfzZTeXs
TFCOpicks,717003172934524928,1,1011007647930310658,32,32.0,I literally to 10-0 on the week  & can’t get 20 retweets? There literally isn’t 1 other page / handicapper that went 10-0 in the entire United States. You guys get 1 last shot for the 8pm Game. Floyd Mayweather of sports betting will put out a night play to cap a PERFECT week.
Lynyster,43569120,1,1003410724822142982,32,32.0,Heres my submission for @UdonEnts Street Fighter Summer Sports Special. As a big Street Fighter fan I just had to participate :) Had tons of fun drawing this! #SFcomicfanart #StreetFighterpic.twitter.com/W2QzUwMsGP
Otf_Steele,2913005857,1,1011733517158371329,31,31.0,After 3 surgeries...all the tears disappointment long drives to the doctors I have been 100% cleared to continue playing the sport that I love  I never gave up and I never stopped believing ! They told me I wouldn’t play anymore and my leg was close to being amputated  pic.twitter.com/RvLVRpEexZ
gtrebble17,64226907,1,1009546022148890628,31,31.0,Too many Tottenham fans tweeting their favourite #Wilshere moment. How about he’s won more with his dodgy ankle than your sh*tty club has in the last 30 years. And if you’re interested my favourite moment was when he mugged you lot right off live on Sky Sports news #Arsenal
JulieDiCaro,28565368,5,1012105643048742912,154,30.8,Please by all means unfollow me for telling a guy to shut up about how proximate we are to A Handmaids Tale. I know you follow me for sports but I have to live in this country too as do millions of women without a platform. And yes Im angrier lately. You should be too.
ManFRIDAY_,969612369159651330,1,1005561773821431810,30,30.0,1. TIMs are killed overwhelmingly by MEN.So dont people us about that shit.2. So let them have this oneWTF? TIMs are being killed so we should let them win at sports day?Are you on fucking glue?! https://twitter.com/Antiracist_Ally/status/1004693362098753537 …
soppyboy88,355633380,1,1003786409021530113,29,29.0,Lightning McQueen committed one of the most selfless acts in sports history by giving up his lifelong dream of winning the Piston Cup by stopping and going back to make sure Strip The King Weathers finished his last race and people don’t talk about it enough  https://twitter.com/_tyrik12/status/1000495965139296260 …
OccupyICEPDX,1008573224173518850,1,1010988451045388288,29,29.0,Updated needs 6/24: IceSports drinks/soda/juice (stuff with sugar to keep us up with energy)Thank you! #occupyICEpdx #occupyICE #stayhydrated
JFR_Racing,19287919,1,1007731457413013504,29,29.0,“We all learned from him & right to the end he was still so big in the sport. I was emotional after hearing of his passing. The Mongoose was a racer that took care of so many including me. He loved the sport he loved his family he loved his friends he loved his fans and NHRA.” pic.twitter.com/gNPvKKcldI – at Bristol Dragway
Jonathanjoseph0,189632787,1,1013525813239705601,29,29.0,So proud of my lil sis  @hannahevjoseph  showed exactly what she’s about and remained so composed throughout. Wishing her all the best in the finals next Saturday! We’ve got to stop sleeping on women’s sport @lborolightning meant business yesterday! Leggo  #womensportspic.twitter.com/WiMxjOfb56
DemolaRewaju,194328601,1,1013525198887444481,29,29.0,I think football like many other things in life is becoming quite scientific and in the coming years the gap between talented players and untalented ones will reduce as the ability to study and learn increases.This mostly will apply to team sports/games quite likely.
NuttySam,2907578677,1,1004855565527461889,29,29.0,one day your kids will be like“dad what did you play as a sport as a teen?” “i played as a professional mcpe pvper in scrims against other clans instead of sportmanship we spammed L”
jameyjasta,20391646,1,1009930300816871427,28,28.0,When smoking hot babes hit me up for free tickets but they have a BF... I mean you’re letting him hit it shouldn’t he buying you all sorts of tickets?! Broadway?! Concerts? Sports?! no? lol
croatiaheritage,747850938048778241,1,1012820907545460736,28,28.0,Many people don’t get why it’s such a big deal when #Croatia does well in international sports. Since 1918 #Croatia suffered under #Yugoslavia so for us to have independence and represent our ancient homeland is a huge deal. #Hrvatska #domovina
ThatDamnYank,1216065932,1,1004857887888269312,28,28.0,OK. England. Japan. France. Germany....want more? Plenty football nations have grown more impressively than we have in that period—even ones that already had noteworthy histories in the sport—if you actually look at the fiscal & participatory numbers that really mean something. https://twitter.com/alexilalas/status/1004551842255142912 …
