user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
BarstoolBigCat,123276343,2,1013532582670163968,55,27.5,Sorry Ben I love soccer and part of loving a sport is making fun of it. I make fun of real football all fall long https://twitter.com/therealbenoles/status/1013511187500339201 …
crockettpope,2351042455,1,1007049908984033280,27,27.0,Let’s just bring back this gem for #WorldSoftballDay !! Here’s to the sport that’s the most frustrating but somehow I’m obsessed with it!  https://twitter.com/crockettpope/status/825889778843283456 …
KevinHarvick,22450947,1,1005586250890440705,27,27.0,Interesting @XfinityRacing today. Never made it all the way back to the front with the rain but the @Sports_Fields car was fast!!
mickwhughes,971201689,1,1005951535275110400,27,27.0,Cracking evidence-based article on return to sport following ACL reconstruction by @MarkusWalden and @clare_ardern. Must read for all health professionals and not just those working in elite sport!http://www.aspetar.com/journal/viewarticle.aspx?id=404#.Wx2ux8mua7O …pic.twitter.com/fmrtK3SPzm
AntonioArellano,32189132,1,1005909717116481537,27,27.0,Democracy is not a spectator sport. Dont give up your power to shape the future of the country we love.
ChinaDailyUSA,87775422,1,1004490617865502721,27,27.0,A robot can play badminton now. What is the next sport it could play? (Video: douyin) pic.twitter.com/YqlCZGLqR5
RobSchneider,90552683,1,1003779130117185536,27,27.0,The greatest moment in Bay Area sports history was in this mans fingertips. Rest well number 87!@49ershttps://twitter.com/cbssacramento/status/1003770602128195584 …
kingcole44,3226713139,1,1007762307089235969,27,27.0,After a great camp and visit I’m extremely blessed to have received my first D1 football offer from Utah State!!#AggiesAlltheWay @AZHSFB @azc_obert @radioguyaz99 @thatcher_sports @jason247scoutpic.twitter.com/VSlI7cNIOH
CalumMcSwiggan,570841197,3,1009570144828428288,79,26.333333333333332,You all say I’m not very masc but a game of sports happened earlier and I very nearly almost put down my margarita to get involved
jjjooordyn,2996287952,1,1008476926669828097,26,26.0,throw a cheerleader into any other sport and I gurantee they wont be able to compete  https://twitter.com/ashlyn_marie__/status/1007766599498129408 …
TagMeInBro,958840049612750849,1,1005556839579291650,26,26.0,Chris Jericho is probably the best sports entertainer in the history of the business. #NJPWDominion
ESPNStatsInfo,53120768,1,1008839273095749633,26,26.0,Are you a college student with a passion for sports stats & the stories they tell? Take a look at @ESPNStatsInfo’s Fall Internship: https://jobs.espncareers.com/job/bristol/stats-and-information-internship-espn-fall-2018/5216/8175970 …
KillianM2,3390042887,2,1008825186446200835,52,26.0,Sports Stadium from April 1986 presented by Michael Lyster including the wonderful the hand-written racing result slide. pic.twitter.com/jELt6D5XnQ
ChrisTannehill,43106425,1,1007746523805908993,26,26.0,I never produced sports radio in the 90s and with the 20th anniversary of the last Bulls title I woke up today and put this together.https://soundcloud.com/christannehill/06-16-18-bulls-dynasty …pic.twitter.com/6aZT3IvXsc
TEAspur,233682015,1,1003420094192644096,26,26.0,Kids leaving their high school to pay $10000 a year at a local baseball organization in hopes of playing a sport in college that gives very few scholarships #badreturnonyourinvestment
SONorthAmerica,524485234,2,1013539659865980929,52,26.0,@sosouthcarolina Unified Sports Soccer team hanging with @marshmellomusic backstage at @2018USAGames Opening Ceremonypic.twitter.com/KDbKgK7Aoo
DrSportPsych,22637281,2,1009551878550630400,50,25.0,Front page above the fold coverage of @LynxCoachReeve accomplishment! Thanks @StribSports @BloodStrib ! RT to show proof people do care about womens sport! #HERESPROOFpic.twitter.com/JMTBwnWHLc
jonathanhuskey,41681240,1,1009581227324551168,25,25.0,Really doesnt get any better than this from @CoachPMonty and @TulsaFootball. Visiting with kids at St. Francis. You ask why sports matters? This. This is why. pic.twitter.com/8JRilUDPcG
CFCSAUDIFANS,2430943130,1,1009923624218841088,25,25.0,BREAKING: Rugani to Chelsea is a done deal for €33m acc to Sport Italia #CFCpic.twitter.com/meTGmugMv4
ikhurshudyan,30645552,1,1008844380315246593,25,25.0,MacLellan: Sports is a business. You want it to to work out. You want it to be a game. You want it to be all fun. But 10 days after you win a Cup we have to come here and do this its not fun.
nowthisnews,701725963,1,1003419309123784704,25,25.0,This hilarious sport combines bumper cars and lacrosse pic.twitter.com/rnXU9kn9iw
T_L_WilliamsPhD,1092856344,1,1004835511272292352,25,25.0,Hot off the press!! @BrettSmithProf  announces new International Society of Qualitative Research in Sport and Exercise. Watch this space!! #QRSE2018 @QRSEsoc https://twitter.com/T_L_WilliamsPhD/status/1004835047176790017/photo/1pic.twitter.com/cqhHKqItRI pic.twitter.com/fmKu7pEbGD
cesarvidana,527852773,1,1002676343967043586,24,24.0,Happy to announce that I have recently signed to play the sport I love and finish up my degree at Texas Wesleyan University !!!  I am officially a Ram  pic.twitter.com/A0FUCmS7QW
T_Ram133,127040734,1,1005592257213419520,24,24.0,It’s sad to see for the sport an empty arena.  Fans want more from wrestling but are not willing to come and support it at the highest level.
sportsthread,2868388510,1,1006680800191025157,24,24.0,He struck out his childhood best friend for a trip to the state championship game. This what sports are all aboutpic.twitter.com/zS9e8wPnqm
LAFC,2841146601,2,1012099548234170368,48,24.0,Heres to Strong Women.A look back at #LAFCs celebration of women in sports from last Saturdays match at @BancStadium.  http://lafc.me/2yJTDeO pic.twitter.com/kK4EL3KNMT
WillKunkelTV,256180884,1,1003747342263246848,24,24.0,THE CATCHYSIts that time of year to make your voice heard and vote for the best of the best in high school sports!#CatchitKansasVOTE : http://www.catchitkansas.com/content/news/Voting-for-the-2018-Catchys-is-here-484509271.html …pic.twitter.com/pD0GNtsz08
Chelsea_HQ,113751890,2,1010668159538429962,48,24.0,If the leaked line-up is correct Ruben Loftus-Cheek will make his first competitive start for England against Panama on Sunday. (@BBCSport) https://www.bbc.com/sport/football/44586813 …
supriyan,14672778,1,1010619322559913986,24,24.0,for a gender that relies so excessively on sport to process emotion men have some cheek. pic.twitter.com/uV3y7uAOut
JayByrneKO,750955723656458241,1,1012814662717657089,24,24.0,So whos with me ?? Can we get together to bring a change & secure a future for our sport in Dublin.. Lets face it nobody can achieve this alone.. pic.twitter.com/cTmTuUNSFj
Sam_Vecenie,116512229,2,1004835899509694464,46,23.0,Has there ever been a three tweet ratio streak from a sports person? We might be building toward a legendary one…. pic.twitter.com/41nkKc3GQU
AOHunterWashUp,896092612251222017,1,1005592190624714752,23,23.0,The thoroughbred is the greatest athelete in this entire sport idgaf what anyone else says.
AP_Magazine,15633759,1,1009904045019017216,23,23.0,A man who produced some of the best sports photographs in history We talk to Neil Leifer about his iconic work: http://apmag.co/sX4ps3 pic.twitter.com/fswnAC9bIl
ManualAthletics,210304632,1,1004870440609832960,23,23.0,Manual Cross-Country Coach @TimHolman1 chosen as C-J Metro Louisville Coach of the Year for all sports. Well deserved!! pic.twitter.com/RykqaZqHhK
NASCAR,49153854,2,1010999583629979648,44,22.0,Where will @chaseelliott figure in this finish? Hes rolling in P2 at @RaceSonoma.Catch the conclusion on FS1 and FOX Sports Go: http://nas.cr/foxsportsgo pic.twitter.com/89GmatTstR
chvngjos,354746440,1,1004489050135384067,22,22.0,TEENTOP AND ANGEL ARE BEST FRIENDS AND OUR CONNECTION WITH OUR BOYS IS UNREAL LIKE ??? We out here having sports day with our faves wbu??? pic.twitter.com/SFCGzFMTTs
HoopsTribune,2488466286,1,1006645178046779397,22,22.0,Kevin Durant proved he’s the biggest hypocrite in Sports with his latest comments: http://bit.ly/KevinDurantHypocrite …
dcsportsbog,15234542,2,1004866736192180224,44,22.0,That liquor store has a place in dc sports lore I believe cc @andypollin1
natasha_mercier,189221351,1,1007727895408545792,22,22.0,Poker IS a SPORT and we should be allowed to have our kids and fam sweat FTs @WSOP
ATTACKWrestling,307936147,1,1007727833958043648,22,22.0,FINAL BATTLEWii Sports BOWLING BOXING AND TENNIS (@SplitsMcpins @MillieMcKenzie0 & @OBEYBrookes) vs NOTHING TO PROVE (@drewparker_97 @LKMezinger & @ELIJAHWrestler) #PressStart6pic.twitter.com/ADup1UeOoW
barstoolsports,22637974,2,1008835497261559808,43,21.5,Ed Werder blows up sports journalism twitter after accusing SI female writer of sexismhttps://bars.tl/LDGbx6OcRN pic.twitter.com/CeEQ6f828s
RockLegends3,879568426011897858,1,1002691105668857856,21,21.0,Cream perform at the First International Festival of Pop Music on June 1 1967 at the Palais des Sports in Paris France . pic.twitter.com/4b43jdX7bo
boredpanda,59627487,1,1007019826299228167,21,21.0,Her grip strength is insane #sportsBy @MinneNinja (http://goo.gl/iiGZFq )pic.twitter.com/ir3WarD8ok
CBCNL,18999907,1,1004505722401386496,21,21.0,Hockey Canada is among the groups encouraging children to play multiple sportshttp://cbc.ca/1.4693781 pic.twitter.com/cx4eC17ryQ
PagliaQuotes,909911851777093632,2,1004860555641974784,42,21.0,Conservatives these days are more geared to facts than emotions and as individuals they seem to have a more ethical perhaps sports-based sense of fair play.
SkrtRambis,381349450,1,1010638494329339904,21,21.0,Women are wayyyyy poorer sports than men when it comes to getting friendzoned.
KatieKatCubs,351741531,1,1010998098863194112,21,21.0,Friendly reminder to not @ players coaches or coaches children when your favorite sports team loses. Put down your phone and go pet a dog instead.
yungcastor,3308504151,1,1012111964166860800,21,21.0,If hating was a sport y’all niggas would be d1 full ride Gatorade player of the year
styIeonstreet,970122973918019584,1,1013566241183879168,21,21.0,Sports Bluetooth Wireless Headphone With Microphone https://buff.ly/2xWFQB5 pic.twitter.com/z2PgYTKsqJ
cbcian,289498966,1,1013562155344392192,21,21.0,Dont often retweet baseball highlights but cmon Kevin Pillar today? Second best sports moment of Canada Day. https://twitter.com/Sportsnet/status/1013512171957968896 …
NeersBarstool,788087115196276736,1,1013535357445595136,21,21.0,Cullowhee is so awful they should have been charging you $500 all along. You also went 7-5 in Southern Conference football 13-19 in basketball and 11-47 in baseball so you’re not good at any sport https://twitter.com/barstoolwcu/status/1013523853572788224 …
DCzWall,718160167448215552,1,1004857964900114433,21,21.0,I’m 25 haven’t seen a championship won by any of the 4 major DC sports teams that’s what makes tonight so exciting. #ALLCAPS #StanleyCup
barcacentre,897806549464346624,38,1013549331213881344,767,20.18421052631579,Lenglet will announce his yes to Barça today [sport] pic.twitter.com/6SSj4IaOHY
JonBartlett66,2821238933,1,1002681352687194112,20,20.0,Heres why your attitude is more important than your intelligence...a lot of similarities with working in both sport and academia.https://www.weforum.org/agenda/2017/08/heres-why-your-attitude-is-more-important-than-your-intelligence/ …
MC_of_A,2161539356,1,1005587671211823110,20,20.0,a Fenway Sports Group club using medical result to negotiate a last-minute reduction in price WELL I NEVER https://twitter.com/GFFN/status/1005582170558214144 …
Sneakerholics,342307040,1,1006637295141834752,20,20.0,Air Jordan 18 OG Set to Return in Black/Sport Royal This Fall https://ift.tt/2Jz8xK0 pic.twitter.com/z4X704CBwF
LAGalaxy,23011345,1,1011736109636653056,20,20.0,The longest-standing Fourth of July fireworks show in all of professional sports → https://laglxy.com/2lB7KcT pic.twitter.com/eL3BoWlenn
ksdknews,42921216,1,1011734677483335680,20,20.0,Maryland Heights approves $68M ice sports complex will serve as Blues practice facility https://on.ksdk.com/2tx2jQG pic.twitter.com/tX0JhjJUA6
Diontree_,551640861,1,1011020041788317697,20,20.0,Drip’n flavor is a nigga sport! #SvckaFreeepic.twitter.com/JxGozDmoLz
MacMallyMMA,717117023168299008,1,1013526004973776896,20,20.0,When youre tired of carrying a whole team and decide team sports arent for you. pic.twitter.com/THUXOlaa8b
VenusEnvyDrag,731866135,1,1004854197815214082,20,20.0,It was but thank you for being a good sport about it! Heres the full parody performance if anyones interested: https://youtu.be/1u8lTLFeqsk
GavinPrestonMD,254719698,1,1008470084153561088,19,19.0,Student take time in your pre-clinical years to have fun. Play sports. Enjoy the arts. There will be little time later on.                               #meded
Sheril_,50778320,1,1004504642498293761,19,19.0,This is a joke right? Dr. Oz is on the President’s Council on Sport Fitness and Nutrition https://twitter.com/droz/status/1004437945896534016 …
SunburnedAlbino,1355440326,1,1004483334997590017,19,19.0,I just dont understand why anyone would watch someone play video games when they can just play them themselves.Sports. Bye.
46Sports,159487856,1,1004480131929378818,19,19.0,Breaking: Former @wawaseebball player Barry Singrey (@CoachSingrey) is leaving Heritage to become the new boys basketball coach at @echs_sports
shacknews,11999782,1,1006654151252557824,19,19.0,E3 2018: EA Sports Talks NBA Live 19 Custom Characters and Enhancements http://dlvr.it/QX4yNr pic.twitter.com/xjvEC2CTH3
andreagrimes,4209511,1,1011753184585342976,19,19.0,What a delightful opportunity for cool dudes who support feminism and freedom to put their money where their sports fandom ishttps://twitter.com/dianexlston/status/1011698127903092737 …
