Screen Name	,user_id		,tweet_id		,retweet_count	,Global Influence Score,Tweet
VCU_WBB,2190876936,992116982102282242,3,1.5,Please welcome Kseniya Malashka to #RamNation. We're excited to have her aboard for next season!… https://t.co/gdmv5G4fDJ
Z_Daskalov13,2361780347,992139709831933954,56,56.0,RT @AlbertBreer: The 22-year-old me would've been over the moon at the idea of someday working with @SI_PeterKing. And it was honestly bett…
mattbarrows,35246396,992108173933862912,8,1.0,The #49ers made three moves on Friday; they all made the same point ... https://t.co/bpFWscO5Gx
shelleysmuse,339969816,992104730045308928,516,516.0,RT @elonjames: Uh. 
WomenDeliver,27648752,992058474912714753,13,1.3,Thank you to our friends who joined us at @franceaucanada to mobilize the coast to coast to coast Canadian effort l… https://t.co/pmSW1fATrf
royceyoung,19792725,992092550876942341,29,1.16,Alex Abrines underwent a procedure for a sports hernia today the Thunder announce. He will miss approximately six… https://t.co/BeNsM3ytJS
jakewatson94,309323863,992018409427755009,718,718.0,RT @ElliotHackney: Sky Sports loses La Liga rights from next season: https://t.co/ZIIwpC62tD
SamRumpf,29397367,992076486982225920,206,206.0,RT @UCBarstool: RT for a chance to win this LIMITED EDITION Barstool Cincinnati flag! They are almost sold out on the Barstool Sports store…
cgeebs9,743736428,992006081063931904,260,260.0,RT @LSUBarstool: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
danchriswill,1736102342,992066170894389248,297,297.0,RT @ProjectCiampa: First atEdge 
JacksonFrakes,117129577,992091811563778049,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
jaret_burke,2740067493,992126283634151425,203,203.0,RT @UCBarstool: RT for a chance to win this LIMITED EDITION Barstool Cincinnati flag! They are almost sold out on the Barstool Sports store…
NeeteshJadon6,986448154475286530,992009894592172032,153,153.0,RT @ChouhanShivraj: Rubina Francis is an inspiration. Even a rare disease like rickets could not distract her from her aim. After becoming…
shuapabo,796389441346506752,992020485880729602,242,242.0,RT @mincheols_: jun: i'm a sport black hole people look at me and think that i have an atheletic body and appearance but i'm actually quit…
Sophia7770,1678406059,992030893282873344,119,119.0,RT @Lesdoggg: WHY IS THIS HAPPENING!! PLEASE SOMEONE EXPLAIN!! https://t.co/uXTzOR6rsD
Chipper_up,2396858888,992143277834072064,896,896.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
smol_bun,1491691614,992044860470386699,67,67.0,RT @KatCornetta: This just in: US Figure Skating is dropping its troubled IceNetwork streaming platform (powered by MLB Advanced Media) and…
ChecKtheCircuiT,773636990734663681,992189670640488450,55,55.0,RT @nytimes: The Knicks have a new head coach. They hired David Fizdale who took Memphis to the playoffs last year but was fired earlier t…
SMThayil,76241403,992022516339281920,2874,2874.0,RT @ryanlcooper: holy shit https://t.co/zBEmaTQKWT https://t.co/zDimG5Gzlr
Anurag4bjp,924190663914094592,992049417585922049,152,152.0,RT @ChouhanShivraj: Rubina Francis is an inspiration. Even a rare disease like rickets could not distract her from her aim. After becoming…
anthonyacquista,347673850,992134375381913600,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
sportsfeedia,215352610,992133731833077761,46,46.0,RT @NickiJhabvala: End of an Era: Peter King to Leave Sports Illustrated After 29 Years https://t.co/dwSW9rS76B via @SINow
Christyw277,954337898790359040,992021453859155968,156,156.0,RT @nytimes: One evening the squad's director told some cheerleaders that their work was not done. They had a special assignment for the n…
dwfake,132349370,992153654017871874,896,896.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
jonesmatth10,2314037735,992135054250905601,718,718.0,RT @ElliotHackney: Sky Sports loses La Liga rights from next season: https://t.co/ZIIwpC62tD
DavettaYognaut,1684068372,992060761299214336,1393,1393.0,RT @SorayaMcDonald: The Washington Slurs took their cheer squad to Costa Rica for a topless/nude photoshoot confiscated their passports so…
jennacallari,225270301,992072066307444737,5,0.45454545454545453,RT @Matt_Bove: .@JoeBuscaglia was just sent a statement from the NFL on Russ Brandon's sudden resignation earlier in the week @WKBW https:/…
AM_Pines,3135581128,992104880788647936,1372,1372.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
DerrekLL,2762605020,992081978748030977,331,331.0,RT @ABC: 80-FOOT MONSTER WAVE: Incredible footage captures the moment a Brazilian surfer breaks the world record for the biggest wave ever…
aaamar_19,880106354236465152,992087391107104769,91,91.0,RT @Rexona_PH: Who plays better under pressure?
MONIPULATIVE,532768419,992177892967763968,983,983.0,RT @JulietMacur: Redskins Cheerleaders describe an overseas trip where they felt pimped out by their team. It's not the only time the Red…
brock_loevlie,4182240641,992140848354742279,699,699.0,RT @BarstoolIrish: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
StuartPearson34,1063882598,992127257706745856,419,419.0,RT @IL0VEthe80s: Retweet if you had one of these sports bags for school... https://t.co/hmKzc6FQfl
iRead_Live,870236345104519168,992024028742332416,4,2.0,iREAD TO LIVE INITIATIVE Presents FOOTBALL TOURNAMENT AND TRACK EVENT 1.0
johnclayiv,14774813,992047919099514881,4,0.4444444444444444,Is Kentucky Derby favorite Justify too good to be true? https://t.co/tpvTE4ZShK
jhethers_16,836519304,992141558555267075,222,222.0,RT @NYIslanders: Bill Torrey was a true legend of the game. The #Isles won four straight Stanley Cup Championships from 1980-83. Torrey was…
Bryce_Ramey53,386035751,992154042976620550,54,54.0,RT @FoxSportsRadio: -- @ClayTravis: This is evidence of the Cowboys' dominance of the media: 
Trevon_booker,2987749200,992122815104118784,49,49.0,RT @Knowlesitall: Is This the New Definition of 'Pretty Boy Swag'? Indianapolis Teen Sports Tailored Cropped Suit Jacket and Pants to Prom…
MandyRoseGarden,829103259071692800,992045645199478784,82,82.0,RT @WWE_MandyRose: I proudly stand with #SheIs to empower female athletes all over the world! Growing up I always played sports and I truly…
guatshakes,448564359,991997378054979584,78,78.0,RT @EdgeofSports: Surely Dan Snyder the most graceless owner in pro sports will handle the fallout from this flawlessly. https://t.co/A5Z…
NedeltchovDavid,3360905915,992164703882399749,150,150.0,RT @ActuFoot_: Grand professionnalisme de beIN Sports et du duo @Omar_daFonseca - @julienbrunbein qui commente la rencontre en plateau sa…
10News,9616062,992110038528344064,4,1.3333333333333333,.@nytimes report: Some Washington Redskins cheerleaders accuse team of pimping them out during 2013 Costa Rica tr… https://t.co/yPuK5R6lbW
CIAdaughter,885084989393645572,992181284620394497,1363,1363.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
AnnelisePage,446780454,992042899633332224,88,88.0,RT @CincinnatiZoo: Sugar &amp; Wesley are so playful! The river otter is famous for its playful antics – mud sliding water sports and manipula…
IvanBudifor,968157628672167936,992001807785320449,45,45.0,RT @FCFLio: The future of interactive sports starts with FAN Token! Check out our new blog post on applications of FAN Token Cricket Editi…
PatrickLenton,91045268,992177968108650496,6,2.0,Are Ancient Greek sports still relevant? Discus.
benzebil,1242474852,992167233379098625,150,150.0,RT @ActuFoot_: Grand professionnalisme de beIN Sports et du duo @Omar_daFonseca - @julienbrunbein qui commente la rencontre en plateau sa…
hamad51939865,2399429907,992113034666659840,9,0.5,seen 
Pillbobaggins12,1719814590,992156410514419712,86,86.0,RT @Karnythia: So all of this story is awful but I am particularly fascinated by the idea that the coach had no idea being sent off with s…
harpreet50707,760135951578456064,992055006663557120,156,156.0,RT @InsanNeeru2: #ChampionsCoach 
PhasheTeboho,990852486641709056,992098894271074304,1058,1058.0,RT @WWE: It wouldn't be @TheRock's birthday...without THE most electrifying move in sports-entertainment! #PeoplesElbow #HappyBirthdayRock…
BreitbartNews,457984599,992038901253623809,31,0.08611111111111111,https://t.co/vIh4sqvkvj
YahooSports,7302282,992034172247175168,6,0.05454545454545454,Former Redskins DT A.J. Francis blasts franchise and 'racist' logo after joining rival Giants: '… https://t.co/ETR3Ll2qTy
nightudon,184384012,992167869914931200,52,52.0,RT @SeaTimesSports: Ichiro's agent insists he's not retiring but this could have been his final game in a Mariners uniform.
goldenerythrina,2378877306,992037632786948097,91,91.0,RT @GFSquadproject: [INFO] 180503 - MCountdown GFRIEND is trending #5 in Naver News for Entertainment / Sports section as of May 5 17:30…
kkdfan,2944802160,992188476148740096,120,120.0,RT @MissEverywhere_: Anyone who watches DLSU games live will surely recognize this guy. He literally cheers his heart out for the green and…
rlangeles,19080473,992048288823169024,91,91.0,RT @NikkiCrossWWE: Crawl walk run jump play play play! You can be the weirdo in the corner and the crazy whirlwind in the middle of the…
pato_maldona2,89701147,992147086845104132,1058,1058.0,RT @WWE: It wouldn't be @TheRock's birthday...without THE most electrifying move in sports-entertainment! #PeoplesElbow #HappyBirthdayRock…
LovepreetHeer,581258252,992059328776437760,54,54.0,RT @CP24: Love elbow on DeRozan upgraded to flagrant 1 a day after Cavs' OT Game 1 win over Raps https://t.co/9ntqqsifyv https://t.co/EfLBA…
MaxiMaxi2298,3991587857,992017297077305345,2680,2680.0,RT @RessiGabotto: ESTE ES GUSTAVO GRAVIA.
lcnblct,389070115,992129551416352768,150,150.0,RT @ActuFoot_: Grand professionnalisme de beIN Sports et du duo @Omar_daFonseca - @julienbrunbein qui commente la rencontre en plateau sa…
CAGoldenBear,343535198,992135639184257025,984,984.0,RT @JulietMacur: Redskins Cheerleaders describe an overseas trip where they felt pimped out by their team. It's not the only time the Red…
ACAB_RAIDER2222,38950239,992142995108458497,561,561.0,RT @AdamSchefter: Jason Witten not the only all-timer to leave his job today. Congratulations to @SI_PeterKing on his Hall-of-Fame run at S…
IMPAdvertising,404420419,992170494337011713,1363,1363.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
givehillhell,782168258921295872,992156312036397056,610,610.0,RT @BreitbartNews: We should be able to express how we feel about issues without everybody getting so easily offended. https://t.co/JUpa0…
RiehlJoe,299768402,992134693364658178,699,699.0,RT @BarstoolIrish: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
jjoyjyii,903430580800331778,992040842587090945,244,244.0,RT @_sneakerB: [#_sneakerB]
francodp90,842533281044291588,992036819813502977,39,39.0,RT @casalmariano2: TRIUNFAZO DEL ROJO EN SAN PABLO
lukebenton25,242884907,992139180930150402,466,466.0,RT @BarstoolClemson: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could…
dezaray_taka,738028946462285824,992132715045629958,2041,2041.0,RT @TheGabbieShow: i know literally nothing about sports but during the olympics i become an expert on everything like yo did you see the r…
gerry_noble,1546358570,992117802596208641,38,38.0,RT @LeagueACS: On 21st March 1958 Joseph Sharp and Edward Hemingway purchased the freehold for Slowley and Side Woods in West #Somerset…
charlie__01,731066938131120128,992007866109386754,718,718.0,RT @ElliotHackney: Sky Sports loses La Liga rights from next season: https://t.co/ZIIwpC62tD
Shiloh1950,159328686,992071080465518592,178,178.0,RT @SunSentinel: Orange Bowl creates scholarship award in name of late Stoneman Douglas coaches https://t.co/Qcsgm3QrwI https://t.co/xIKCCk…
RobertCOrtiz,2154892074,992055804193837056,31,31.0,RT @TheOldCoach: 15 years as a Texas sports hero.
1wayticket2hell,227394952,992092994688860162,35,35.0,RT @ladbible: Reporter attacks fan with microphone after he groped her on live TV...
erredireito,101321843,992131397350551557,67,67.0,RT @sportsvalue_: Receitas dos clubes em 2017
wipeablation,878998063251156993,992008214936997888,207,207.0,RT @sportstech_io: Check out @fansunite and their white paper on the infrastructure needed to facilitate a fully functional #blockchain en…
AdrianMartinov,973175935,992011428348473344,39,39.0,RT @casalmariano2: TRIUNFAZO DEL ROJO EN SAN PABLO
Afro_Ninja25,263435131,992088248934543360,205,205.0,RT @UCBarstool: RT for a chance to win this LIMITED EDITION Barstool Cincinnati flag! They are almost sold out on the Barstool Sports store…
oskyblack,152769475,992092977068560384,2680,2680.0,RT @RessiGabotto: ESTE ES GUSTAVO GRAVIA.
wadezanc27,789312403,992160505769988096,559,559.0,RT @AdamSchefter: Jason Witten not the only all-timer to leave his job today. Congratulations to @SI_PeterKing on his Hall-of-Fame run at S…
SiLenT__HeartT,3198753937,992040745145004035,30,2.0,#ChampionsCoach
FatherLavar21,952213080758542337,992083289203793920,483,483.0,RT @TheNickGeller: Men want sons so they can scream at referees in little league sports. Your ideology is flawed. This whole feminist bulls…
ranaitaly,4784079376,992109216914722816,7,1.4,Know the truth of unique establishment @derasachasauda made by #ChampionsCoach in Sirsa (Haryana) . This has been c… https://t.co/jN9QE9RoC8
jsuperfuzz,3210642682,992152512152178688,896,896.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
louiskid502,21526210,991995739004981249,993,993.0,RT @MustafaAliWWE: My wife told me she didn't receive encouragement to do sports when she was younger. We aren't letting that happen with o…
ckuenze,60494679,991999735283310593,240,240.0,RT @nytimes: Topless photo shoots in front of male sponsors and an uneasy night out: Redskins cheerleaders describe an overseas trip that c…
