user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
croatiaheritage,747850938048778241,1,1012820907545460736,28,28.0,Many people don’t get why it’s such a big deal when #Croatia does well in international sports. Since 1918 #Croatia suffered under #Yugoslavia so for us to have independence and represent our ancient homeland is a huge deal. #Hrvatska #domovina
ThatDamnYank,1216065932,1,1004857887888269312,28,28.0,OK. England. Japan. France. Germany....want more? Plenty football nations have grown more impressively than we have in that period—even ones that already had noteworthy histories in the sport—if you actually look at the fiscal & participatory numbers that really mean something. https://twitter.com/alexilalas/status/1004551842255142912 …
Chicago_History,2731989603,1,1005928650238300161,27,27.0,Mayor Jane Byrne with White Sox coach Minnie Minoso after dedicating Carson ball field in Cabrini-Green & officially opening league play there. The field was part of a new $500000 sports & recreation complex on the site of the former Cooley High School. pic.twitter.com/s5hTJ55ADt
xavoryx,1568898655,1,1011754916094898176,27,27.0,hardest mentally demanding sports ranked: 15. you14. can’t13. rank12. them11. because10. every9. sport8. is7. difficult 6. in5. it’s4. own3. individual 2. way1. cheer
JayGlazer,55307193,1,1010621049510064128,27,27.0,This film now on FOX wow!! Amazing. The story of the Chapecoense plane crash in FOX Sports Films’ MAGNIFY documentary NOSSA CHAPE. Proud to see this story by @FOXSports. Their story is important. #FOXSports
The_SIM_Pod,850873409550430208,1,1012117282057646080,27,27.0,New episode featuring ⁦ Kristaps Andrejsons of the @Eastern_Border⁩. We talk Soviet era sports and what happens when Russians don’t like you as a journalist #BrokenRibs! Music by @Oceanpath_⁩ #PodernFamily #UnderDogPods #CanPod #ThePWAhttp://www.podbean.com/media/share/pb-2xem2-941811 …
nytimesworld,1877831,1,1005565214086057984,26,26.0,16 soccer teams from places largely excluded from international sport and diplomacy—among them Tibet Tamil Eelam Cascadia and Matabeleland—are seizing the chance to play in an alternative World Cup here in the British capital https://nyti.ms/2xUCP4A
Taylor_McGregor,137902995,1,1005919617259360260,26,26.0,Meet @niki_paumi & his family from Austria. When Austria didn’t qualify from the World Cup he decided to become a fan of another sport/team. He read the Shining by Steven King & got connected to @Rockies. He watches EVERY GAME (2am his time) Today is his 1st baseball game EVER.pic.twitter.com/dzbmmUjOe9
danny_lorah,1027546160,1,1009566520840777728,26,26.0,LHU has talonLHU has a brick crosswalkLHU has CathyLHU has 3.7 parking spotsLHU has almost all of its sports teamsLHU has 3 uNuSed tRolLiesLHU HAS ITS OWN RACECAR!!!!1!1!!1 https://twitter.com/barstool_sru/status/1009532256564711424 …
KeithOlbermann,130617778,1,1003778095890010114,26,26.0,There is some kind of retired stock car or cab driver or something in the middle of NBC’s Stanley Cup Final pregame show. It’s not that NBC doesn’t take hockey seriously; it’s that it seems convinced it is necessary to make its hockey telecasts about other sports #WatchNHLNetwork
swearimnotpaul,15690179,1,1002680541739732993,25,25.0,Roma are looking at Bayer Leverkusen goalkeeper Bernd Leno if Alisson leaves this summer according to Correire dello Sport. #ASR #B04 #LFC #AFC
peugeotsport,281001930,1,1005957716987338752,25,25.0,Classement Team @FIAWorldRX 1.PSRX Volkswagen Sweden -237 ptsTeam PEUGEOT Total -198 pts3.EKS Audi SportClassement Pilotes1.Kristoffersson –135 pts@SebastienLoeb –104 pts3.Solberg4.Bakkerud5.Ekström @Timmy_Hansen -94 pts@kevinhansen71 -61ptspic.twitter.com/aC87zZxXR2
donsummerone,1598026315,1,1004488182174507009,25,25.0,Mr Robert Safo Mensah National Sports Authority Boss took a bribe of 5000 gh to facilitate a move for player in the under 17 the black Starlets of Ghana  thanks to @anasglobal and the team tiger  eye  PIpic.twitter.com/GuyowqpDkH
Edinburgcisd,234439748,1,1011742882645118976,25,25.0,Congratulations to Edinburg High School track star Sonia Sepulveda Dempsey who was inducted into the 2017 Rio Grande Valley Sports Hall of Fame. #ConnectwithECISD #EdinburgCISD #ECISD Click here to see the full story: https://www.facebook.com/198300123605024/videos/1393066850795006/ …pic.twitter.com/9jSADOBCHi
MyTPI,18882265,1,1012818242325417991,25,25.0,Being able to rotate your upper body independently of your lower body is one of the foundational movement skills in many rotational sports.  Inability to do so can be a precursor to a number of swing characteristics and inefficiencies. https://twitter.com/phillip_tanham/status/1012738439777841154 …
ChaimaeB13,182920516,1,1009557519142936577,24,24.0,For the sake of our #AtlasLions ... For the sake of #Morocco... For the sake of #Football The sport that used to reflect equality and fairness not anymore ... We are not asking for nothing more than OUR RIGHT! #fifa_rematch_morocco_portugal#WE_WANT_TO_REDO_THE_MATCHpic.twitter.com/VWkJKlNbcQ
VixenScience,721981861,1,1012818226848428032,24,24.0,#Iwasatransallyuntil..I am still a trans ally bc I want trans ppl to lead safe & happy lives. But men winning womens sports men in womens changing rooms man as fucking Girl Guiders taught me to prioritise womens rights before they are lost forever.
QueenKennKayy,1003645217214533633,1,1007035916429529088,23,23.0,Over $250K in scholarships 3.9 GPANational Honors Society Senior Council Right Moves for Youth Ambassador JROTC Sergeant First Class Varsity Athlete for 3 SportsRanked top 10 in the nation for HJ3x State Champion  Commited to Clemson University pic.twitter.com/8dmY6E269G
JeffPassan,33857883,3,1009556213594542080,69,23.0,We talked about our favorite baseball terms on the Yahoo Sports MLB Podcast this week. Mine is the ass which in addition to being a synonym for Jeff Passan is classic baseball jargon thats applicable across all walks of life.Rest of the pod here: http://apple.co/2viCDKP pic.twitter.com/yf1BcIBd4c
YESNetwork,18766687,5,1012110690901843968,115,23.0,Can the Yankees channel Rocky Balboa and deliver the knockout blow to Philly tonight? No need to wonder any longer because baseball is underway at Citizens Bank Park!Watch #YANKSonYES or live stream on FOX Sports GO: https://a.fsgo.com/ClBnRssn6N pic.twitter.com/YudxCAdtCx
LukaDoncicNews,2958812921,1,1003756296380837888,23,23.0,Only reason Doncic is not 100% considered best prospect of the draft this year is... Hes European. Even tho he would single handedly destroy NCAA competition. Being one of most acomplished 19 year olds in history of all sports... is not enough if you are born in wrong country.
KerryLynne36,149304291,1,1008818549639598083,23,23.0,Celebrity Golf Championships Charity Event! Marcus Allen Goose Gossage Mardy Fish Mark Mulder and more!I talk a lot of tennis but sometimes I talk other sports as well :)Kerry Feirman of Talk Tennis... https://www.facebook.com/kerry.feirman.3/videos/1034022826748749/ …
thekickart,275209759,1,1010619071728115712,23,23.0,Not a dickie bird about the Lory Meagher Christy Ring or Nicky Rackard cup finals on @rtenews at 9pm.I appreciate that time is tight but failure to even announce the results of All-Ireland finals during the sports slot is very poor form from our national broadcaster. #GAA
carlosolin,169585114,1,1004867803659161600,23,23.0,“Sports are all about copycat. You know what you can’t copycat? Ego-less all stars.” — @DamonBruce on the Golden State Warriors’ historic greatness #DubNation #gsw #nbapic.twitter.com/lcZUXShdB4
laurenfleshman,34122903,1,1005588371241160705,22,22.0,And can we please reserve the pressure of “child prodigy” stories for youth who are vying for medals currently? There are like a hundred levels of the video game ahead for this talented young woman. This disrespects the process of development in endurance sports. Nobody benefits.
Childrensfood,60625215,1,1010663898050121728,22,22.0,Our initial response to new #ChildhoodObesity Plan announcement being made today. Lots of good stuff but still some omissions such as kids’ cartoon characters promoting junk food & sports sponsorship. Full analysis to follow once plan is published on Monday pic.twitter.com/0WDHcsojug
aSaferApproach,3608900834,1,1012793278792650752,22,22.0,Kids who participate in sports are: more likely to graduate and attend college have higher self esteem & stronger relationships. Keeping kids safe so they can play sports is important. Do you know how to keep your youth athlete safe? #youthsportssafety #youthsports #parentingpic.twitter.com/NDkx9KLAWH
FSMidwest,18460612,1,1007768028916793344,22,22.0,Join us in welcoming @EricaLWeston the newest addition to the FOX Sports Midwest team. Erica comes to STL from KGUN in Tuscon where she was a sports anchor/reporter. Before that she worked in production and on-air on Dodgers and Lakers coverage and more on Spectrum SportsNet. pic.twitter.com/gxnHCPcgVe
searchfm923mx,94300534,1,1004834803575934976,22,22.0,2018 SEARCH FM AUDITIONS Have you got what it takes to be a Volunteer English Pidgin Sports Reggae Islamic Christian Presenter?An analyst in the field of Education current affairs & SportsFill an E-form > http://searchfm923.com  #SFMAuditions18pic.twitter.com/BqmXOIk6zQ
counterchekist,839420851099471873,1,1007026966258741248,21,21.0,I’ve always been on the fence about public spending for campaigns. For example I don’t want $1 of my tax money going to help tRUmplicans get elected/re-elected. Perhaps we could do what pro sports leagues have done— cap campaign spending to a certain $ amount per-year.
TroyBramston,597251143,1,1005956559447322625,21,21.0,Australian honours are important and should recognise achievers and unsung heroes in business arts science sport and charity etc. but not politicians. Paul Keating was right: The reward for public life is public progress. #QueensBirthdayHonours #auspol
ArsenalNexus,2883267670,1,1009916451325702145,21,21.0,I can clarify that contrary to a report by Gazetta dello Sport Lucas hasnt signed his contract yet. But a Pre-Agreement between clubs has gone through & been signed by clubs and Arsenal have paid Sampdoria (that part was confirmed by their President.)
bdtwoodson,2288826387,1,1012802757441589248,21,21.0,The Tazewell County School Board has made the necessary adjustments to the budget to allow coaches to receive their stipends for the upcoming school year. In addition middle school sports will play on. Good news for Tazewell County sports fans.
forevernaiya,775037574834380800,1,1012079445111463936,21,21.0,#WhoseWhoOfSU •Naiya Turner•SU21•Nursing/Sports Medicine• I chose The Southern University because I wanted to stay in Louisiana but I also wanted to go to the BEST HBCU in Louisiana!  #Periodtt pic.twitter.com/HpynPm5w7k
zeusFanHouse,259260816,1,1013552032735793152,21,21.0,#BenGarrison: The Great Summer #Meltdown Of 2018 We may be in for a long hot summer. Our #Gemini president sports a sun sign and right now he’s causing a major meltdown among the #left. | #ZeroHedge https://www.zerohedge.com/news/2018-07-01/ben-garrison-great-summer-meltdown-2018 … #QAnon #LiberalInsanity2018pic.twitter.com/kozompZ9tc
Gdad1,15545122,1,1004866648929722369,21,21.0,Ruh roh! Looks like President Spanky McDipshit may be getting dissed again on his next sports party.A star hockey player just gave Trump awful news about Stanley Cup White House visit - https://washingtonpress.com/2018/06/07/a-star-hockey-player-just-gave-trump-awful-news-about-stanley-cup-white-house-visit/ …
ihavebeensober,946733503772704769,1,1004860016204001280,21,21.0,【The Road To Nissan day 3】Sankei Sports exclusive article.Yunho & Changmin itwCaptions :‘Making new history at the place of dream’YN: I wanna go and see fire works display’I’ll translate itw& post it later#TohoInNissanStadiumAgain#日産スタジアム3dayspic.twitter.com/qxUMQVvUFS
